transaction_id,customer_id,transaction_date,amount,product_category,payment_method,is_refund,discount_pct
3088,514,2024-02-26,429.48,one_time_purchase,ach,0,0
3089,514,2023-11-10,125.79,upgrade,debit_card,0,10
3090,515,2024-04-28,180.04,professional_services,debit_card,0,25
3091,515,2024-04-14,66.32,addon,debit_card,0,5
3092,515,2024-09-19,69.96,upgrade,wire_transfer,0,10
3093,515,2024-11-03,46.82,addon,debit_card,0,25
3094,515,2024-03-02,19.17,addon,credit_card,0,25
3095,516,2024-07-17,94.13,subscription,paypal,0,15
3096,516,2024-05-27,17.91,addon,wire_transfer,0,20
3097,516,2023-01-11,89.22,upgrade,wire_transfer,0,0
3098,517,2024-02-24,143.23,subscription,paypal,0,20
3099,517,2024-04-29,90.18,addon,credit_card,0,20
3100,517,2024-07-08,101.92,subscription,wire_transfer,0,0
3101,517,2023-10-16,187.68,subscription,debit_card,0,20
3102,517,2024-06-07,125.27,subscription,ach,0,0
3103,518,2023-11-27,-136.45,subscription,wire_transfer,1,0
3104,518,2023-01-21,-470.92,one_time_purchase,wire_transfer,1,15
3105,518,2024-05-14,79.72,addon,wire_transfer,0,15
3106,518,2023-09-14,486.24,training,credit_card,0,10
3107,518,2023-04-02,54.23,addon,paypal,0,0
3108,518,2023-03-22,38.93,addon,credit_card,0,5
3109,518,2023-12-19,26.1,upgrade,paypal,0,25
3110,518,2024-05-28,137.15,subscription,wire_transfer,0,0
3111,518,2022-11-07,393.13,one_time_purchase,credit_card,0,20
3112,518,2023-11-16,148.58,subscription,wire_transfer,0,0
3113,518,2023-08-25,75.33,subscription,ach,0,25
3114,518,2023-11-22,305.61,one_time_purchase,paypal,0,0
3115,518,2024-01-02,25.51,subscription,credit_card,0,0
3116,518,2024-06-12,197.36,professional_services,wire_transfer,0,0
3117,519,2023-05-11,52.94,subscription,debit_card,0,20
3118,519,2023-08-05,129.08,upgrade,credit_card,0,0
3119,520,2024-01-02,994.27,professional_services,paypal,0,20
3120,520,2024-01-04,70.12,addon,debit_card,0,10
3121,521,2022-09-05,229.66,subscription,ach,0,15
3122,521,2022-08-10,98.57,one_time_purchase,paypal,0,15
3123,521,2022-05-27,217.73,subscription,paypal,0,0
3124,521,2022-05-17,1991.19,professional_services,wire_transfer,0,0
3125,521,2022-11-02,85.14,upgrade,wire_transfer,0,20
3126,521,2022-12-29,205.38,subscription,ach,0,0
3127,521,2022-09-10,231.61,subscription,paypal,0,20
3128,521,2023-01-31,402.97,one_time_purchase,ach,0,15
3129,521,2022-12-16,88.85,subscription,credit_card,0,25
3130,521,2022-07-17,408.63,training,paypal,0,0
3131,521,2022-04-23,232.22,one_time_purchase,ach,0,0
3132,521,2023-02-10,46.05,addon,debit_card,0,10
3133,521,2022-09-09,137.55,subscription,credit_card,0,0
3134,523,2024-03-10,205.77,subscription,paypal,0,25
3135,523,2024-04-11,57.95,subscription,credit_card,0,15
3136,523,2024-02-22,44.11,one_time_purchase,paypal,0,0
3137,523,2024-05-30,1110.56,professional_services,debit_card,0,0
3138,523,2023-08-25,219.92,one_time_purchase,debit_card,0,20
3139,523,2023-06-15,105.91,subscription,ach,0,0
3140,523,2024-03-01,1861.74,professional_services,credit_card,0,25
3141,523,2024-06-12,483.83,one_time_purchase,wire_transfer,0,5
3142,524,2022-12-02,41.34,addon,wire_transfer,0,0
3143,524,2023-01-15,218.38,subscription,debit_card,0,20
3144,524,2022-11-20,32.68,subscription,ach,0,10
3145,524,2022-11-18,75.39,upgrade,wire_transfer,0,0
3146,524,2022-12-13,1693.96,professional_services,ach,0,25
3147,524,2022-12-26,302.05,one_time_purchase,wire_transfer,0,20
3148,524,2022-12-06,105.19,subscription,paypal,0,20
3149,524,2023-01-15,90.23,subscription,ach,0,0
3150,524,2022-12-29,237.18,training,paypal,0,0
3151,524,2023-01-15,106.36,one_time_purchase,ach,0,0
3152,524,2022-11-28,268.89,subscription,credit_card,0,0
3153,524,2022-11-24,169.88,upgrade,wire_transfer,0,5
3154,524,2022-12-23,217.72,subscription,credit_card,0,15
3155,524,2023-01-12,1964.26,professional_services,debit_card,0,15
3156,524,2022-12-30,276.34,subscription,wire_transfer,0,0
3157,525,2024-05-28,18.73,subscription,credit_card,0,0
3158,525,2024-03-28,214.19,subscription,debit_card,0,5
3159,525,2024-02-24,251.89,subscription,wire_transfer,0,0
3160,525,2024-01-09,64.76,addon,wire_transfer,0,5
3161,525,2024-03-22,85.99,addon,debit_card,0,0
3162,525,2024-05-31,-167.1,subscription,debit_card,1,25
3163,525,2024-05-13,1125.21,professional_services,wire_transfer,0,15
3164,525,2024-01-11,264.9,subscription,paypal,0,25
3165,525,2024-05-02,26.77,addon,credit_card,0,5
3166,525,2024-05-04,413.97,professional_services,debit_card,0,25
3167,526,2024-03-26,55.79,addon,paypal,0,0
3168,526,2024-06-22,172.63,training,paypal,0,25
3169,527,2024-07-27,198.13,upgrade,paypal,0,0
3170,527,2023-01-22,32.89,subscription,ach,0,0
3171,527,2024-02-22,90.04,addon,debit_card,0,0
3172,527,2023-01-28,495.17,professional_services,ach,0,15
3173,527,2023-11-07,107.05,training,ach,0,20
3174,527,2023-09-20,283.03,subscription,debit_card,0,10
3175,527,2023-12-13,143.73,subscription,debit_card,0,0
3176,527,2023-01-18,297.25,subscription,debit_card,0,25
3177,527,2023-05-20,12.52,addon,debit_card,0,15
3178,527,2024-06-29,82.44,addon,paypal,0,10
3179,527,2023-12-22,267.41,subscription,wire_transfer,0,0
3180,528,2023-06-12,71.54,subscription,debit_card,0,20
3181,528,2023-06-15,1574.3,professional_services,debit_card,0,0
3182,528,2024-02-20,277.17,subscription,paypal,0,0
3183,529,2024-06-05,92.15,one_time_purchase,wire_transfer,0,5
3184,529,2023-10-01,398.08,one_time_purchase,wire_transfer,0,20
3185,529,2024-02-09,40.12,subscription,ach,0,25
3186,529,2022-06-25,178.71,subscription,wire_transfer,0,5
3187,529,2024-02-05,54.6,addon,wire_transfer,0,10
3188,529,2023-12-30,288.57,subscription,wire_transfer,0,5
3189,529,2023-09-09,118.47,one_time_purchase,debit_card,0,0
3190,529,2023-01-31,36.05,addon,credit_card,0,20
3191,530,2023-11-15,144.65,one_time_purchase,debit_card,0,5
3192,530,2024-02-16,-151.08,subscription,ach,1,25
3193,530,2023-12-28,34.6,subscription,debit_card,0,0
3194,530,2023-11-18,7.72,addon,wire_transfer,0,25
3195,530,2023-08-31,814.25,professional_services,paypal,0,0
3196,530,2024-02-18,10.01,addon,credit_card,0,25
3197,530,2023-08-04,6.59,addon,debit_card,0,0
3198,531,2024-02-03,17.15,addon,debit_card,0,20
3199,531,2024-03-29,23.47,upgrade,paypal,0,15
3200,531,2024-05-18,63.37,addon,paypal,0,5
3201,531,2024-03-21,109.2,subscription,credit_card,0,10
3202,532,2024-07-09,83.32,one_time_purchase,wire_transfer,0,0
3203,532,2023-09-19,115.35,subscription,credit_card,0,5
3204,532,2024-05-04,109.69,subscription,debit_card,0,10
3205,532,2024-06-26,372.48,professional_services,ach,0,20
3206,532,2024-06-17,123.81,training,paypal,0,15
3207,532,2023-09-10,1259.49,professional_services,paypal,0,0
3208,532,2024-01-30,71.79,addon,debit_card,0,0
3209,532,2023-08-12,136.31,upgrade,ach,0,15
3210,532,2023-12-04,7.42,addon,debit_card,0,25
3211,532,2023-12-23,134.85,training,debit_card,0,0
3212,532,2024-07-27,1592.97,professional_services,paypal,0,5
3213,532,2023-07-27,101.98,one_time_purchase,debit_card,0,15
3214,532,2023-12-18,-400.26,one_time_purchase,credit_card,1,5
3215,532,2023-10-21,26.82,upgrade,paypal,0,0
3216,533,2024-01-12,-10.75,addon,ach,1,20
3217,533,2023-12-26,241.34,subscription,paypal,0,0
3218,533,2024-01-08,13.12,addon,credit_card,0,0
3219,533,2023-12-14,150.79,upgrade,paypal,0,0
3220,534,2023-06-02,348.1,one_time_purchase,wire_transfer,0,0
3221,534,2024-01-06,13.2,addon,debit_card,0,5
3222,536,2022-03-30,1444.72,professional_services,credit_card,0,0
3223,536,2022-04-05,258.34,subscription,ach,0,0
3224,536,2023-06-23,72.83,training,credit_card,0,25
3225,536,2023-08-16,129.11,subscription,debit_card,0,0
3226,536,2022-04-30,30.46,upgrade,ach,0,0
3227,536,2022-06-07,72.69,subscription,debit_card,0,25
3228,536,2022-04-07,19.25,addon,wire_transfer,0,15
3229,536,2022-02-25,488.21,training,wire_transfer,0,0
3230,537,2024-03-09,57.94,addon,wire_transfer,0,25
3231,537,2023-08-17,-245,subscription,debit_card,1,0
3232,537,2024-04-25,230.63,subscription,paypal,0,5
3233,537,2024-01-19,18.03,subscription,ach,0,5
3234,537,2023-11-20,75.54,upgrade,wire_transfer,0,20
3235,537,2023-09-15,39.16,upgrade,debit_card,0,20
3236,537,2023-07-15,119.04,subscription,wire_transfer,0,0
3237,537,2023-04-04,135.81,upgrade,credit_card,0,25
3238,537,2023-05-08,428.33,one_time_purchase,paypal,0,0
3239,537,2024-04-19,1534.58,professional_services,debit_card,0,0
3240,537,2024-04-13,1262.9,professional_services,credit_card,0,0
3241,537,2023-10-25,-143.41,subscription,wire_transfer,1,5
3242,537,2024-07-01,83.71,addon,debit_card,0,0
3243,537,2024-04-17,209.41,subscription,credit_card,0,20
3244,538,2024-07-19,90.83,addon,ach,0,0
3245,538,2024-07-08,62.76,subscription,wire_transfer,0,0
3246,538,2024-07-03,1578.8,professional_services,ach,0,25
3247,538,2024-07-17,262.95,subscription,paypal,0,20
3248,539,2022-11-27,255.91,subscription,debit_card,0,25
3249,539,2024-04-22,283.26,subscription,paypal,0,10
3250,539,2022-09-13,232.32,subscription,credit_card,0,15
3251,539,2022-12-26,1086.82,professional_services,wire_transfer,0,0
3252,539,2023-10-10,90.43,addon,debit_card,0,20
3253,539,2023-06-30,1698.26,professional_services,ach,0,0
3254,539,2022-06-07,210.81,subscription,paypal,0,20
3255,539,2023-11-03,131.69,subscription,wire_transfer,0,25
3256,540,2024-03-06,231.58,subscription,debit_card,0,15
3257,540,2023-05-17,37.45,addon,wire_transfer,0,20
3258,540,2024-03-13,85.18,subscription,ach,0,0
3259,540,2023-05-14,234.33,subscription,paypal,0,0
3260,540,2024-04-22,42.57,subscription,wire_transfer,0,0
3261,540,2023-04-09,165.77,subscription,wire_transfer,0,5
3262,540,2023-03-01,1767.16,professional_services,ach,0,25
3263,540,2023-07-18,226.27,subscription,paypal,0,10
3264,541,2023-08-05,259.37,one_time_purchase,paypal,0,25
3265,541,2023-08-12,13.41,addon,debit_card,0,0
3266,542,2024-07-08,107.66,subscription,wire_transfer,0,15
3267,542,2024-06-01,296.83,subscription,ach,0,0
3268,542,2024-07-20,85.08,one_time_purchase,debit_card,0,0
3269,542,2024-07-16,99.6,upgrade,credit_card,0,0
3270,542,2024-07-24,404.4,one_time_purchase,debit_card,0,25
3271,542,2024-07-15,438.88,one_time_purchase,wire_transfer,0,10
3272,542,2024-05-31,313.46,training,wire_transfer,0,0
3273,542,2024-07-14,42.79,subscription,credit_card,0,5
3274,543,2024-07-24,261.89,subscription,credit_card,0,20
3275,543,2023-10-18,101.91,one_time_purchase,ach,0,10
3276,543,2024-03-30,335.82,professional_services,paypal,0,10
3277,543,2024-03-04,204.86,one_time_purchase,debit_card,0,5
3278,544,2024-03-04,34.78,upgrade,credit_card,0,25
3279,544,2023-03-20,289.42,subscription,wire_transfer,0,0
3280,544,2023-10-03,143.21,subscription,paypal,0,5
3281,544,2023-09-12,204.83,subscription,ach,0,0
3282,544,2023-10-27,90.29,upgrade,ach,0,25
3283,544,2024-07-18,348.69,one_time_purchase,credit_card,0,0
3284,544,2023-06-08,48.72,addon,debit_card,0,0
3285,544,2023-12-23,181.16,one_time_purchase,debit_card,0,0
3286,544,2023-04-18,1760.52,professional_services,ach,0,5
3287,544,2023-12-21,276.17,subscription,paypal,0,0
3288,544,2024-03-01,159.56,upgrade,debit_card,0,25
3289,544,2023-10-12,68.4,addon,wire_transfer,0,10
3290,544,2024-07-23,57.15,addon,debit_card,0,0
3291,544,2024-05-05,818.88,professional_services,credit_card,0,20
3292,544,2023-05-31,171.94,subscription,ach,0,0
3293,545,2024-02-08,-218.52,subscription,credit_card,1,0
3294,545,2024-06-29,96.89,subscription,wire_transfer,0,5
3295,545,2023-07-22,499.71,training,credit_card,0,0
3296,546,2023-07-22,1030,professional_services,ach,0,25
3297,546,2024-07-14,194.31,upgrade,wire_transfer,0,20
3298,546,2023-07-12,83.85,addon,credit_card,0,20
3299,546,2022-11-12,57.69,addon,paypal,0,0
3300,547,2023-02-03,197.79,subscription,ach,0,0
3301,547,2023-02-03,87.17,upgrade,ach,0,0
3302,547,2023-03-07,-216.73,one_time_purchase,wire_transfer,1,25
3303,548,2024-05-18,132.85,upgrade,wire_transfer,0,0
3304,548,2024-05-30,82.58,addon,credit_card,0,0
3305,548,2024-04-22,296.98,subscription,wire_transfer,0,0
3306,548,2024-04-26,102.61,upgrade,ach,0,25
3307,548,2024-07-26,460.14,one_time_purchase,ach,0,15
3308,548,2024-05-19,154.12,subscription,ach,0,0
3309,548,2024-06-25,155.83,subscription,wire_transfer,0,15
3310,549,2023-06-18,185.85,one_time_purchase,paypal,0,5
3311,549,2023-12-03,137.63,subscription,paypal,0,15
3312,549,2023-09-28,182.84,subscription,wire_transfer,0,0
3313,549,2023-09-23,-59.28,addon,debit_card,1,0
3314,549,2023-10-30,48.25,subscription,wire_transfer,0,0
3315,549,2023-06-21,296.6,subscription,debit_card,0,0
3316,550,2023-07-29,217.05,training,credit_card,0,0
3317,550,2023-03-09,257.65,training,credit_card,0,5
3318,550,2024-02-29,35,subscription,debit_card,0,0
3319,550,2023-11-09,75,addon,paypal,0,0
3320,550,2023-08-27,64.49,addon,credit_card,0,0
3321,550,2024-02-05,177.15,upgrade,ach,0,15
3322,550,2023-09-05,152.35,subscription,debit_card,0,5
3323,550,2023-07-07,38.37,addon,debit_card,0,25
3324,551,2024-01-03,107.39,subscription,credit_card,0,0
3325,551,2022-10-08,146.32,upgrade,credit_card,0,0
3326,551,2023-08-22,168.85,one_time_purchase,credit_card,0,5
3327,551,2022-09-09,24.35,one_time_purchase,debit_card,0,0
3328,551,2024-01-12,191.13,subscription,debit_card,0,25
3329,551,2023-08-12,125.2,subscription,debit_card,0,0
3330,551,2023-02-15,446.61,one_time_purchase,paypal,0,0
3331,552,2024-08-31,71.82,addon,wire_transfer,0,0
3332,552,2024-06-04,-41.25,addon,paypal,1,15
3333,552,2024-05-09,77.74,upgrade,credit_card,0,0
3334,553,2023-07-02,67.86,addon,paypal,0,0
3335,553,2023-06-16,321.03,one_time_purchase,ach,0,15
3336,553,2024-05-12,69,subscription,ach,0,0
3337,553,2024-06-08,-242,subscription,ach,1,20
3338,553,2024-07-30,91.13,addon,debit_card,0,0
3339,554,2023-05-16,181.62,subscription,paypal,0,15
3340,554,2023-09-21,139.38,upgrade,paypal,0,0
3341,554,2022-09-26,135.54,subscription,wire_transfer,0,25
3342,554,2024-06-29,36.68,one_time_purchase,paypal,0,0
3343,554,2024-02-03,13.8,addon,wire_transfer,0,25
3344,554,2023-05-25,178.65,subscription,credit_card,0,0
3345,554,2023-05-09,22.41,addon,wire_transfer,0,20
3346,554,2023-03-06,103.99,subscription,debit_card,0,15
3347,554,2023-12-11,175.52,subscription,ach,0,0
3348,555,2024-03-09,170.78,subscription,wire_transfer,0,5
3349,555,2024-03-28,67.28,addon,wire_transfer,0,0
3350,555,2024-01-10,25.42,addon,credit_card,0,0
3351,555,2024-06-13,243.12,subscription,wire_transfer,0,0
3352,555,2024-06-15,207.35,subscription,wire_transfer,0,10
3353,555,2024-06-12,48.93,upgrade,debit_card,0,0
3354,555,2024-06-30,275.34,subscription,ach,0,0
3355,555,2024-01-12,41.8,addon,credit_card,0,0
3356,555,2024-05-29,168.57,subscription,wire_transfer,0,0
3357,556,2024-03-28,277.03,subscription,ach,0,25
3358,556,2024-05-22,337.95,one_time_purchase,paypal,0,10
3359,556,2024-01-06,45.49,addon,ach,0,0
3360,556,2024-02-02,91.33,addon,ach,0,10
3361,556,2024-01-10,111.16,subscription,paypal,0,0
3362,556,2024-03-30,59.02,addon,debit_card,0,20
3363,556,2024-06-07,155.21,training,credit_card,0,25
3364,556,2024-06-21,179.45,upgrade,ach,0,0
3365,556,2024-05-08,105.87,subscription,ach,0,0
3366,556,2024-01-31,80.09,addon,wire_transfer,0,20
3367,557,2024-05-02,138.62,subscription,paypal,0,5
3368,557,2024-03-04,212.57,one_time_purchase,ach,0,0
3369,557,2024-03-04,225.85,subscription,credit_card,0,0
3370,557,2024-05-03,1325.36,professional_services,paypal,0,15
3371,557,2024-04-18,190.94,upgrade,paypal,0,0
3372,557,2024-03-28,162.7,subscription,credit_card,0,0
3373,558,2023-08-04,77.95,subscription,ach,0,0
3374,558,2024-01-12,105.4,subscription,wire_transfer,0,5
3375,558,2023-09-12,96.59,subscription,wire_transfer,0,0
3376,558,2023-08-18,89.82,subscription,credit_card,0,0
3377,558,2023-09-11,61.27,subscription,debit_card,0,0
3378,558,2023-08-20,488.94,one_time_purchase,ach,0,15
3379,558,2022-09-11,452.41,one_time_purchase,credit_card,0,5
3380,558,2023-05-19,25.83,addon,ach,0,0
3381,559,2023-10-21,74.56,subscription,credit_card,0,0
3382,559,2024-01-14,78.83,addon,credit_card,0,25
3383,559,2023-12-14,447.92,training,paypal,0,5
3384,559,2025-01-01,95.53,addon,ach,0,10
3385,559,2023-11-18,274.24,subscription,ach,0,5
3386,559,2024-08-06,32.03,upgrade,credit_card,0,10
3387,559,2025-01-12,44.91,subscription,ach,0,0
3388,560,2024-07-13,67.06,addon,ach,0,0
3389,560,2023-11-05,311.95,one_time_purchase,debit_card,0,0
3390,560,2024-05-05,275.42,subscription,credit_card,0,15
3391,560,2024-01-17,149,training,debit_card,0,0
3392,560,2024-03-22,20.34,addon,credit_card,0,5
3393,560,2023-11-26,1671,professional_services,wire_transfer,0,0
3394,560,2024-07-10,170.58,subscription,paypal,0,20
3395,560,2023-11-03,40.69,subscription,wire_transfer,0,0
3396,561,2023-06-17,316.36,training,wire_transfer,0,0
3397,562,2023-10-29,170.21,subscription,ach,0,0
3398,562,2023-09-14,1367.73,professional_services,ach,0,0
3399,562,2024-06-10,471.77,professional_services,ach,0,10
3400,562,2024-04-20,120.35,upgrade,wire_transfer,0,0
3401,562,2023-10-20,238.51,subscription,ach,0,10
3402,562,2024-03-11,69.63,addon,credit_card,0,0
3403,562,2024-05-28,322.97,one_time_purchase,ach,0,15
3404,562,2023-08-28,211.69,training,credit_card,0,0
3405,563,2023-05-03,53.77,addon,credit_card,0,5
3406,563,2023-03-11,1560.49,professional_services,credit_card,0,15
3407,563,2022-12-26,351.06,one_time_purchase,paypal,0,0
3408,563,2022-04-12,114.84,upgrade,ach,0,15
3409,563,2022-09-06,173.58,subscription,credit_card,0,15
3410,563,2023-01-20,426.83,one_time_purchase,credit_card,0,25
3411,563,2022-10-21,141.54,upgrade,wire_transfer,0,10
3412,563,2022-10-31,25.72,addon,paypal,0,25
3413,565,2024-06-12,26.72,one_time_purchase,wire_transfer,0,20
3414,565,2024-02-13,255.06,subscription,paypal,0,25
3415,566,2024-04-27,1632.2,professional_services,wire_transfer,0,0
3416,566,2024-06-18,54.3,addon,wire_transfer,0,0
3417,566,2024-06-20,199.16,one_time_purchase,debit_card,0,0
3418,567,2023-11-14,229.22,subscription,wire_transfer,0,25
3419,567,2023-11-20,64.8,subscription,paypal,0,0
3420,567,2024-01-07,1764.65,professional_services,wire_transfer,0,15
3421,568,2024-03-09,153.81,subscription,credit_card,0,5
3422,568,2023-11-17,115.17,subscription,debit_card,0,0
3423,568,2023-10-12,89.81,one_time_purchase,debit_card,0,0
3424,568,2024-02-19,249.23,subscription,credit_card,0,0
3425,568,2024-05-21,251.87,subscription,ach,0,5
3426,568,2024-03-15,959.97,professional_services,paypal,0,0
3427,568,2023-11-13,114.03,subscription,paypal,0,0
3428,568,2023-12-08,45.8,upgrade,paypal,0,5
3429,568,2024-03-27,187.04,subscription,paypal,0,0
3430,568,2023-11-13,46.66,subscription,credit_card,0,0
3431,570,2022-11-15,1317.28,professional_services,ach,0,0
3432,570,2023-03-02,29.93,addon,wire_transfer,0,0
3433,570,2023-02-28,56.14,addon,credit_card,0,5
3434,570,2022-09-11,43.16,subscription,debit_card,0,0
3435,570,2022-08-13,189.96,subscription,credit_card,0,25
3436,570,2022-08-21,479.85,one_time_purchase,debit_card,0,15
3437,570,2022-12-03,128.02,subscription,ach,0,25
3438,571,2022-10-15,47.46,addon,debit_card,0,10
3439,571,2022-11-12,212.95,subscription,debit_card,0,25
3440,571,2022-07-22,495.23,one_time_purchase,paypal,0,0
3441,572,2024-04-03,116.25,one_time_purchase,ach,0,20
3442,572,2024-07-22,115.17,upgrade,paypal,0,0
3443,572,2024-05-27,170.11,subscription,wire_transfer,0,25
3444,572,2024-04-11,85.71,subscription,wire_transfer,0,15
3445,573,2022-08-05,96.17,addon,wire_transfer,0,25
3446,573,2022-07-24,81.1,one_time_purchase,debit_card,0,10
3447,573,2022-07-22,413.34,one_time_purchase,ach,0,15
3448,574,2023-12-30,144.78,upgrade,credit_card,0,0
3449,574,2024-01-27,145.26,upgrade,paypal,0,5
3450,575,2023-05-08,25.51,upgrade,debit_card,0,10
3451,576,2023-05-19,69.16,subscription,credit_card,0,20
3452,576,2023-04-25,192.96,one_time_purchase,paypal,0,0
3453,576,2023-06-23,412.79,professional_services,credit_card,0,20
3454,578,2024-06-11,215.6,subscription,wire_transfer,0,25
3455,578,2023-03-31,270.28,one_time_purchase,ach,0,20
3456,579,2022-09-15,180.73,subscription,debit_card,0,5
3457,579,2023-08-30,91.32,addon,paypal,0,20
3458,579,2024-01-07,1909.9,professional_services,debit_card,0,0
3459,580,2023-10-03,21.83,subscription,paypal,0,0
3460,580,2023-12-08,43.99,subscription,debit_card,0,25
3461,580,2024-06-03,143.9,subscription,paypal,0,20
3462,582,2025-03-10,204.27,subscription,debit_card,0,0
3463,582,2025-08-08,328.28,professional_services,debit_card,0,25
3464,582,2024-05-26,92.23,addon,wire_transfer,0,25
3465,582,2025-07-27,170.56,subscription,debit_card,0,20
3466,582,2025-04-04,238.44,subscription,credit_card,0,0
3467,583,2024-06-22,20.61,addon,wire_transfer,0,15
3468,583,2023-12-22,64.61,training,debit_card,0,10
3469,583,2022-05-22,82.93,subscription,paypal,0,0
3470,583,2023-08-02,62.65,upgrade,credit_card,0,25
3471,583,2022-06-10,346.02,training,paypal,0,15
3472,583,2022-05-26,85.53,subscription,debit_card,0,15
3473,583,2023-06-08,13.3,addon,paypal,0,0
3474,584,2024-04-07,280.21,professional_services,ach,0,10
3475,584,2023-11-18,1502.41,professional_services,ach,0,10
3476,584,2023-10-02,189.95,subscription,credit_card,0,0
3477,584,2023-09-06,87.92,upgrade,paypal,0,15
3478,584,2024-03-13,50.95,addon,wire_transfer,0,25
3479,584,2024-01-21,58.39,addon,wire_transfer,0,25
3480,584,2023-06-28,234.13,subscription,ach,0,5
3481,584,2023-06-29,25.69,addon,credit_card,0,25
3482,584,2024-02-27,402.73,one_time_purchase,debit_card,0,20
3483,584,2023-08-29,185.4,subscription,wire_transfer,0,20
3484,584,2023-07-20,17.96,subscription,debit_card,0,0
3485,584,2024-03-30,98.99,subscription,paypal,0,5
3486,584,2023-08-24,217.1,one_time_purchase,credit_card,0,0
3487,584,2023-10-03,321.67,training,wire_transfer,0,25
3488,585,2024-07-26,61.93,addon,paypal,0,0
3489,585,2023-08-08,-201.16,subscription,ach,1,20
3490,585,2023-11-10,202.56,subscription,credit_card,0,0
3491,585,2023-11-22,75.72,one_time_purchase,wire_transfer,0,0
3492,585,2022-10-05,26.03,addon,ach,0,10
3493,585,2024-06-28,173.54,subscription,paypal,0,5
3494,585,2023-12-29,96.6,training,paypal,0,10
3495,585,2024-03-01,23.37,addon,wire_transfer,0,20
3496,586,2023-04-02,65.02,one_time_purchase,debit_card,0,20
3497,586,2024-02-21,148.73,upgrade,ach,0,0
3498,587,2024-05-10,55.39,addon,wire_transfer,0,25
3499,587,2023-02-09,228.54,subscription,debit_card,0,20
3500,587,2023-11-27,97.71,addon,debit_card,0,5
3501,587,2023-06-24,234.82,training,credit_card,0,20
3502,587,2023-05-28,53.45,subscription,wire_transfer,0,20
3503,587,2023-12-01,81,addon,ach,0,10
3504,588,2023-01-03,412.25,one_time_purchase,credit_card,0,20
3505,588,2023-01-01,191.59,subscription,wire_transfer,0,5
3506,588,2022-12-26,1330.77,professional_services,paypal,0,0
3507,590,2025-05-08,219.52,subscription,ach,0,25
3508,590,2024-12-31,75.59,subscription,credit_card,0,10
3509,590,2024-10-10,81.59,addon,wire_transfer,0,0
3510,591,2024-05-26,164.23,subscription,debit_card,0,0
3511,591,2024-07-30,137.88,one_time_purchase,ach,0,5
3512,591,2024-05-04,151.81,one_time_purchase,debit_card,0,20
3513,591,2024-06-26,289.63,subscription,paypal,0,0
3514,592,2022-09-05,144.24,upgrade,credit_card,0,10
3515,592,2022-04-24,177.1,upgrade,debit_card,0,25
3516,592,2023-09-05,59.65,addon,wire_transfer,0,5
3517,592,2023-06-30,133.41,subscription,wire_transfer,0,15
3518,592,2024-04-10,73.11,subscription,wire_transfer,0,0
3519,592,2022-09-26,118.37,upgrade,paypal,0,0
3520,592,2023-11-07,25.51,subscription,credit_card,0,5
3521,592,2022-05-02,140.18,professional_services,credit_card,0,15
3522,592,2023-07-16,30.93,upgrade,credit_card,0,10
3523,592,2023-04-14,159.62,subscription,wire_transfer,0,20
3524,592,2023-10-09,116.05,one_time_purchase,credit_card,0,0
3525,592,2023-05-20,82.71,subscription,paypal,0,20
3526,593,2024-03-21,108.66,subscription,debit_card,0,10
3527,593,2023-12-19,-229.79,subscription,ach,1,15
3528,593,2024-01-19,228.54,subscription,ach,0,0
3529,593,2024-05-06,1888.74,professional_services,wire_transfer,0,0
3530,593,2023-07-11,1182.97,professional_services,wire_transfer,0,20
3531,593,2023-09-30,196.29,subscription,credit_card,0,5
3532,593,2024-05-16,118.41,one_time_purchase,wire_transfer,0,20
3533,593,2024-02-04,36.44,addon,wire_transfer,0,0
3534,593,2024-03-15,22.96,subscription,paypal,0,15
3535,593,2023-07-23,1655.47,professional_services,credit_card,0,20
3536,593,2024-01-11,76.57,addon,wire_transfer,0,5
3537,593,2024-02-19,264.9,one_time_purchase,debit_card,0,0
3538,593,2023-10-01,77.26,addon,paypal,0,15
3539,593,2024-04-25,206.05,subscription,ach,0,5
3540,593,2023-07-29,53.32,addon,credit_card,0,0
3541,593,2024-01-10,82,addon,paypal,0,15
3542,593,2023-09-26,58.7,one_time_purchase,paypal,0,25
3543,593,2024-06-09,416.74,one_time_purchase,credit_card,0,5
3544,593,2024-03-01,58.82,addon,credit_card,0,0
3545,593,2023-09-03,-487.27,training,wire_transfer,1,10
3546,593,2023-05-26,166.72,upgrade,credit_card,0,0
3547,593,2024-06-07,69.73,subscription,debit_card,0,0
3548,594,2023-04-21,420.13,training,paypal,0,0
3549,594,2024-05-13,290.06,subscription,wire_transfer,0,0
3550,594,2023-07-29,62.28,upgrade,debit_card,0,0
3551,594,2024-07-17,57.2,subscription,debit_card,0,10
3552,594,2023-07-04,-91.61,addon,debit_card,1,5
3553,595,2023-02-10,382.87,one_time_purchase,ach,0,15
3554,596,2023-09-23,-1585.35,professional_services,credit_card,1,0
3555,596,2023-08-07,93.19,subscription,paypal,0,25
3556,596,2023-09-01,102.23,upgrade,ach,0,0
3557,596,2023-09-22,385.69,professional_services,paypal,0,10
3558,596,2023-07-10,14.87,addon,debit_card,0,25
3559,596,2023-09-12,206.08,subscription,wire_transfer,0,0
3560,596,2023-07-20,1215.07,professional_services,ach,0,0
3561,596,2023-08-06,114.71,subscription,ach,0,15
